-181.231, -28.221, 12.071, 23.050
-181.229, -28.624, 12.111, 23.083
-181.228, -29.029, 12.152, 23.116
-181.226, -29.435, 12.193, 23.149
-181.224, -29.843, 12.234, 23.182
-181.222, -30.251, 12.275, 23.215
-181.220, -30.662, 12.316, 23.248
-181.219, -31.073, 12.358, 23.281
-181.217, -31.486, 12.399, 23.314
-181.215, -31.901, 12.441, 23.347
-181.213, -32.316, 12.483, 23.380
-181.211, -32.733, 12.525, 23.413
-181.209, -33.152, 12.567, 23.446
-181.207, -33.572, 12.609, 23.479
-181.206, -33.993, 12.651, 23.512
-181.204, -34.416, 12.694, 23.545
-181.202, -34.840, 12.737, 23.578
-181.200, -35.266, 12.780, 23.611
-181.198, -35.693, 12.822, 23.644
-181.196, -36.122, 12.866, 23.677
-181.194, -36.552, 12.909, 23.710
-181.192, -36.983, 12.952, 23.743
-181.190, -37.416, 12.996, 23.776
-181.188, -37.850, 13.040, 23.809
-181.186, -38.286, 13.084, 23.842
-181.184, -38.723, 13.128, 23.875
-181.181, -39.162, 13.172, 23.908
-181.179, -39.602, 13.216, 23.941
-181.177, -40.044, 13.260, 23.974
-181.175, -40.487, 13.305, 24.007
-181.173, -40.931, 13.350, 24.040
-181.171, -41.378, 13.395, 24.073
-181.169, -41.825, 13.440, 24.106
-181.167, -42.274, 13.485, 24.139
-181.165, -42.725, 13.530, 24.172
-181.162, -43.177, 13.575, 24.205
-181.160, -43.631, 13.621, 24.238
-181.158, -44.086, 13.667, 24.271
-181.156, -44.543, 13.713, 24.304
-181.154, -45.001, 13.759, 24.337
-181.151, -45.461, 13.805, 24.370
-181.149, -45.922, 13.852, 24.403
-181.147, -46.385, 13.898, 24.436
-181.144, -46.850, 13.945, 24.469
-181.142, -47.316, 13.992, 24.502
-181.140, -47.783, 14.039, 24.535
-181.137, -48.252, 14.086, 24.568
-181.135, -48.723, 14.133, 24.601
-181.133, -49.195, 14.181, 24.634
-181.130, -49.669, 14.229, 24.667
-181.128, -50.145, 14.277, 24.700
-181.125, -50.622, 14.325, 24.733
-181.123, -51.101, 14.373, 24.766
-181.120, -51.581, 14.421, 24.799
-181.118, -52.063, 14.470, 24.832
-181.115, -52.546, 14.518, 24.865
-181.113, -53.032, 14.567, 24.898
-181.110, -53.518, 14.616, 24.931
-181.107, -54.007, 14.665, 24.964
-181.105, -54.497, 14.715, 24.997
-181.102, -54.989, 14.764, 25.030
-181.099, -55.482, 14.814, 25.063
-181.097, -55.977, 14.863, 25.096
-181.094, -56.474, 14.913, 25.129
-181.091, -56.972, 14.963, 25.162
-181.088, -57.472, 15.014, 25.195
-181.085, -57.974, 15.064, 25.228
-181.083, -58.477, 15.115, 25.261
-181.080, -58.983, 15.165, 25.294
-181.077, -59.489, 15.216, 25.327
-181.074, -59.998, 15.267, 25.360
-181.071, -60.508, 15.319, 25.393
-181.068, -61.020, 15.370, 25.426
-181.065, -61.534, 15.422, 25.459
-181.062, -62.049, 15.474, 25.492
-181.059, -62.566, 15.526, 25.525
-181.056, -63.085, 15.578, 25.558
-181.053, -63.606, 15.630, 25.591
-181.050, -64.128, 15.683, 25.624
-181.047, -64.652, 15.736, 25.657
-181.043, -65.178, 15.789, 25.690
-181.040, -65.706, 15.842, 25.723
-181.037, -66.235, 15.895, 25.756
-181.034, -66.766, 15.948, 25.789
-181.030, -67.299, 16.002, 25.822
-181.027, -67.834, 16.056, 25.855
-181.024, -68.370, 16.110, 25.888
-181.021, -68.909, 16.164, 25.921
-181.017, -69.449, 16.218, 25.954
-181.014, -69.991, 16.273, 25.987
-181.011, -70.535, 16.328, 26.020
-181.007, -71.081, 16.382, 26.053
-181.004, -71.628, 16.437, 26.086
-181.000, -72.177, 16.493, 26.119
-180.997, -72.728, 16.548, 26.152
-180.994, -73.281, 16.604, 26.185
-180.990, -73.836, 16.659, 26.218
-180.987, -74.393, 16.715, 26.251
-180.983, -74.952, 16.771, 26.284
-180.979, -75.512, 16.828, 26.317
-180.976, -76.075, 16.884, 26.350
-180.972, -76.639, 16.941, 26.383
-180.969, -77.205, 16.998, 26.416
-180.965, -77.773, 17.055, 26.449
-180.961, -78.343, 17.112, 26.482
-180.958, -78.915, 17.170, 26.515
-180.954, -79.489, 17.227, 26.548
-180.950, -80.064, 17.285, 26.581
-180.946, -80.642, 17.343, 26.614
-180.942, -81.222, 17.402, 26.647
-180.938, -81.803, 17.460, 26.680
-180.935, -82.387, 17.519, 26.713
-180.931, -82.972, 17.578, 26.746
-180.927, -83.559, 17.637, 26.779
-180.923, -84.149, 17.696, 26.812
-180.919, -84.740, 17.755, 26.845
-180.914, -85.334, 17.815, 26.878
-180.910, -85.929, 17.875, 26.911
-180.906, -86.526, 17.935, 26.944
-180.902, -87.126, 17.995, 26.977
-180.898, -87.727, 18.053, 27.010
-180.894, -88.330, 18.103, 27.043
-180.890, -88.934, 18.142, 27.076
-180.885, -89.539, 18.167, 27.109
-180.881, -90.145, 18.176, 27.142
-180.877, -90.750, 18.170, 27.175
-180.872, -91.355, 18.148, 27.208
-180.868, -91.958, 18.114, 27.241
-180.864, -92.560, 18.068, 27.274
-180.859, -93.161, 18.014, 27.307
-180.855, -93.759, 17.953, 27.340
-180.851, -94.355, 17.889, 27.373
-180.846, -94.949, 17.822, 27.406
-180.842, -95.541, 17.756, 27.439
-180.838, -96.130, 17.691, 27.472
-180.833, -96.718, 17.629, 27.505
-180.829, -97.304, 17.571, 27.538
-180.825, -97.888, 17.518, 27.571
-180.820, -98.470, 17.471, 27.604
-180.816, -99.052, 17.429, 27.637
-180.811, -99.632, 17.394, 27.670
-180.807, -100.211, 17.363, 27.703
-180.803, -100.789, 17.338, 27.736
-180.798, -101.366, 17.316, 27.769
-180.794, -101.943, 17.298, 27.802
-180.789, -102.519, 17.282, 27.835
-180.785, -103.095, 17.268, 27.868
-180.780, -103.671, 17.255, 27.901
-180.776, -104.246, 17.241, 27.934
-180.771, -104.820, 17.226, 27.967
-180.767, -105.394, 17.210, 28.000
-180.762, -105.967, 17.193, 28.033
-180.758, -106.540, 17.173, 28.066
-180.753, -107.112, 17.151, 28.099
-180.749, -107.683, 17.127, 28.132
-180.744, -108.253, 17.101, 28.165
-180.740, -108.822, 17.073, 28.198
-180.735, -109.391, 17.044, 28.231
-180.730, -109.958, 17.013, 28.264
-180.726, -110.524, 16.982, 28.297
-180.721, -111.089, 16.950, 28.330
-180.717, -111.654, 16.917, 28.363
-180.712, -112.217, 16.885, 28.396
-180.707, -112.778, 16.853, 28.429
-180.703, -113.339, 16.821, 28.462
-180.698, -113.899, 16.789, 28.495
-180.694, -114.458, 16.759, 28.528
-180.689, -115.016, 16.729, 28.561
-180.684, -115.573, 16.700, 28.594
-180.680, -116.129, 16.672, 28.627
-180.675, -116.684, 16.645, 28.660
-180.670, -117.238, 16.618, 28.693
-180.666, -117.791, 16.592, 28.726
-180.661, -118.344, 16.566, 28.759
-180.656, -118.895, 16.540, 28.792
-180.652, -119.446, 16.515, 28.825
-180.647, -119.996, 16.490, 28.858
-180.642, -120.545, 16.465, 28.891
-180.638, -121.093, 16.440, 28.924
-180.633, -121.640, 16.415, 28.957
-180.628, -122.187, 16.390, 28.990
-180.623, -122.733, 16.364, 29.023
-180.619, -123.277, 16.338, 29.056
-180.614, -123.821, 16.312, 29.089
-180.609, -124.364, 16.286, 29.122
-180.604, -124.907, 16.260, 29.155
-180.600, -125.448, 16.233, 29.188
-180.595, -125.988, 16.206, 29.221
-180.590, -126.528, 16.180, 29.254
-180.585, -127.066, 16.153, 29.287
-180.580, -127.604, 16.126, 29.320
-180.575, -128.141, 16.099, 29.353
-180.571, -128.677, 16.072, 29.386
-180.566, -129.212, 16.046, 29.419
-180.561, -129.746, 16.019, 29.452
-180.556, -130.279, 15.993, 29.485
-180.551, -130.812, 15.966, 29.518
-180.546, -131.343, 15.940, 29.551
-180.541, -131.874, 15.914, 29.584
-180.536, -132.404, 15.888, 29.617
-180.531, -132.933, 15.862, 29.650
-180.526, -133.461, 15.837, 29.683
-180.521, -133.988, 15.811, 29.716
-180.516, -134.515, 15.785, 29.749
-180.511, -135.040, 15.760, 29.782
-180.506, -135.565, 15.735, 29.815
-180.501, -136.089, 15.709, 29.848
-180.496, -136.612, 15.684, 29.881
-180.491, -137.134, 15.659, 29.914
-180.486, -137.655, 15.633, 29.947
-180.481, -138.175, 15.608, 29.980
-180.476, -138.695, 15.583, 30.013
-180.471, -139.214, 15.557, 30.046
-180.466, -139.732, 15.532, 30.079
-180.461, -140.249, 15.507, 30.112
-180.456, -140.765, 15.482, 30.145
-180.450, -141.281, 15.457, 30.178
-180.445, -141.795, 15.431, 30.211
-180.440, -142.309, 15.406, 30.244
-180.435, -142.822, 15.381, 30.277
-180.430, -143.334, 15.356, 30.310
-180.425, -143.845, 15.331, 30.343
-180.419, -144.355, 15.306, 30.376
-180.414, -144.865, 15.281, 30.409
-180.409, -145.374, 15.256, 30.442
-180.404, -145.882, 15.231, 30.475
-180.398, -146.389, 15.206, 30.508
-180.393, -146.895, 15.181, 30.541
-180.388, -147.400, 15.157, 30.574
-180.382, -147.905, 15.132, 30.607
-180.377, -148.409, 15.107, 30.640
-180.372, -148.911, 15.083, 30.673
-180.366, -149.414, 15.058, 30.706
-180.361, -149.915, 15.034, 30.739
-180.356, -150.415, 15.009, 30.772
-180.350, -150.915, 14.985, 30.805
-180.345, -151.414, 14.961, 30.838
-180.339, -151.912, 14.936, 30.871
-180.334, -152.409, 14.912, 30.904
-180.329, -152.906, 14.888, 30.937
-180.323, -153.401, 14.864, 30.970
-180.318, -153.896, 14.840, 31.003
-180.312, -154.390, 14.815, 31.036
-180.307, -154.883, 14.791, 31.069
-180.301, -155.376, 14.767, 31.102
-180.295, -155.867, 14.743, 31.135
-180.290, -156.358, 14.719, 31.168
-180.284, -156.848, 14.695, 31.201
-180.279, -157.337, 14.671, 31.234
-180.273, -157.826, 14.647, 31.267
-180.267, -158.313, 14.623, 31.300
-180.262, -158.800, 14.599, 31.333
-180.256, -159.286, 14.576, 31.366
-180.250, -159.772, 14.552, 31.399
-180.244, -160.256, 14.528, 31.432
-180.238, -160.740, 14.504, 31.465
-180.233, -161.222, 14.481, 31.498
-180.227, -161.705, 14.457, 31.531
-180.221, -162.186, 14.434, 31.564
-180.215, -162.666, 14.410, 31.597
-180.209, -163.146, 14.387, 31.630
-180.203, -163.625, 14.363, 31.663
-180.197, -164.103, 14.340, 31.696
-180.191, -164.581, 14.316, 31.729
-180.185, -165.057, 14.293, 31.762
-180.179, -165.533, 14.270, 31.795
-180.173, -166.008, 14.247, 31.828
-180.166, -166.482, 14.223, 31.861
-180.160, -166.956, 14.200, 31.894
-180.154, -167.428, 14.177, 31.927
-180.148, -167.900, 14.154, 31.960
-180.141, -168.372, 14.131, 31.993
-180.135, -168.842, 14.108, 32.026
-180.128, -169.312, 14.085, 32.059
-180.122, -169.781, 14.062, 32.092
-180.115, -170.249, 14.039, 32.125
-180.108, -170.716, 14.016, 32.158
-180.102, -171.183, 13.993, 32.191
-180.095, -171.648, 13.970, 32.224
-180.088, -172.113, 13.948, 32.257
-180.081, -172.578, 13.925, 32.290
-180.074, -173.041, 13.902, 32.323
-180.067, -173.504, 13.880, 32.356
-180.059, -173.966, 13.857, 32.389
-180.052, -174.427, 13.834, 32.422
-180.044, -174.888, 13.812, 32.455
-180.036, -175.348, 13.789, 32.488
-180.025, -175.807, 13.766, 32.521
-180.014, -176.265, 13.743, 32.554
-180.001, -176.722, 13.721, 32.587
-179.985, -177.179, 13.697, 32.620
-179.968, -177.634, 13.674, 32.653
-179.947, -178.089, 13.650, 32.686
-179.924, -178.543, 13.628, 32.719
-179.897, -178.995, 13.604, 32.752
-179.867, -179.447, 13.582, 32.785
-179.834, -179.898, 13.559, 32.818
-179.798, -180.348, 13.537, 32.851
-179.759, -180.797, 13.517, 32.884
-179.717, -181.245, 13.495, 32.917
-179.672, -181.691, 13.475, 32.950
-179.624, -182.137, 13.454, 32.983
-179.574, -182.582, 13.433, 33.016
-179.521, -183.026, 13.413, 33.049
-179.466, -183.469, 13.392, 33.082
-179.409, -183.911, 13.371, 33.115
-179.350, -184.353, 13.351, 33.148
-179.291, -184.793, 13.330, 33.181
-179.230, -185.233, 13.308, 33.214
-179.169, -185.671, 13.287, 33.247
-179.107, -186.109, 13.265, 33.280
-179.045, -186.547, 13.243, 33.313
-178.983, -186.983, 13.221, 33.346
-178.921, -187.419, 13.199, 33.379
-178.859, -187.854, 13.176, 33.412
-178.799, -188.288, 13.154, 33.445
-178.739, -188.722, 13.132, 33.478
-178.679, -189.156, 13.110, 33.511
-178.621, -189.588, 13.088, 33.544
-178.564, -190.020, 13.067, 33.577
-178.508, -190.451, 13.045, 33.610
-178.454, -190.882, 13.023, 33.643
-178.400, -191.313, 13.002, 33.676
-178.349, -191.743, 12.981, 33.709
-178.298, -192.172, 12.960, 33.742
-178.249, -192.600, 12.940, 33.775
-178.201, -193.029, 12.919, 33.808
-178.154, -193.456, 12.898, 33.841
-178.109, -193.883, 12.878, 33.874
-178.065, -194.310, 12.857, 33.907
-178.023, -194.736, 12.837, 33.940
-177.981, -195.161, 12.816, 33.973
-177.941, -195.586, 12.795, 34.006
-177.901, -196.010, 12.774, 34.039
-177.862, -196.433, 12.753, 34.072
-177.824, -196.856, 12.733, 34.105
-177.786, -197.279, 12.722, 34.138
-177.748, -197.701, 12.722, 34.171
-177.710, -198.124, 12.732, 34.204
-177.671, -198.547, 12.751, 34.237
-177.631, -198.971, 12.779, 34.270
-177.590, -199.397, 12.813, 34.303
-177.546, -199.823, 12.854, 34.336
-177.501, -200.251, 12.900, 34.369
-177.454, -200.680, 12.951, 34.402
-177.404, -201.110, 13.005, 34.435
-177.352, -201.543, 13.064, 34.468
-177.296, -201.976, 13.125, 34.501
-177.237, -202.412, 13.189, 34.534
-177.174, -202.849, 13.254, 34.567
-177.107, -203.287, 13.320, 34.600
-177.036, -203.727, 13.384, 34.633
-176.960, -204.169, 13.448, 34.666
-176.881, -204.612, 13.510, 34.699
-176.796, -205.055, 13.569, 34.732
-176.708, -205.500, 13.627, 34.765
-176.614, -205.946, 13.682, 34.798
-176.515, -206.392, 13.734, 34.831
-176.412, -206.839, 13.784, 34.864
-176.304, -207.287, 13.832, 34.897
-176.190, -207.734, 13.878, 34.930
-176.072, -208.182, 13.923, 34.963
-175.949, -208.630, 13.966, 34.996
-175.821, -209.079, 14.009, 35.029
-175.688, -209.527, 14.052, 35.062
-175.550, -209.975, 14.094, 35.095
-175.408, -210.424, 14.137, 35.128
-175.262, -210.872, 14.179, 35.161
-175.111, -211.321, 14.222, 35.194
-174.955, -211.769, 14.266, 35.227
-174.795, -212.218, 14.311, 35.260
-174.631, -212.667, 14.356, 35.293
-174.463, -213.116, 14.402, 35.326
-174.292, -213.565, 14.450, 35.359
-174.116, -214.014, 14.498, 35.392
-173.937, -214.464, 14.546, 35.425
-173.754, -214.914, 14.595, 35.458
-173.567, -215.365, 14.645, 35.491
-173.378, -215.816, 14.695, 35.524
-173.185, -216.267, 14.746, 35.557
-172.989, -216.719, 14.797, 35.590
-172.790, -217.172, 14.848, 35.623
-172.588, -217.625, 14.898, 35.656
-172.383, -218.079, 14.949, 35.689
-172.176, -218.533, 15.000, 35.722
-171.966, -218.988, 15.051, 35.755
-171.753, -219.444, 15.102, 35.788
-171.538, -219.900, 15.152, 35.821
-171.320, -220.357, 15.203, 35.854
-171.101, -220.815, 15.253, 35.887
-170.878, -221.274, 15.304, 35.920
-170.654, -221.733, 15.354, 35.953
-170.428, -222.194, 15.405, 35.986
-170.199, -222.655, 15.455, 36.019
-169.968, -223.117, 15.506, 36.052
-169.736, -223.580, 15.557, 36.085
-169.501, -224.043, 15.608, 36.118
-169.264, -224.508, 15.659, 36.151
-169.025, -224.974, 15.711, 36.184
-168.785, -225.440, 15.762, 36.217
-168.542, -225.908, 15.815, 36.250
-168.297, -226.376, 15.867, 36.283
-168.051, -226.845, 15.919, 36.316
-167.802, -227.316, 15.972, 36.349
-167.552, -227.787, 16.025, 36.382
-167.300, -228.260, 16.079, 36.415
-167.046, -228.733, 16.132, 36.448
-166.790, -229.207, 16.186, 36.481
-166.532, -229.683, 16.241, 36.514
-166.272, -230.159, 16.295, 36.547
-166.011, -230.637, 16.349, 36.580
-165.747, -231.116, 16.404, 36.613
-165.482, -231.596, 16.459, 36.646
-165.215, -232.076, 16.514, 36.679
-164.947, -232.558, 16.569, 36.712
-164.676, -233.042, 16.625, 36.745
-164.404, -233.526, 16.680, 36.778
-164.130, -234.011, 16.736, 36.811
-163.854, -234.498, 16.792, 36.844
-163.577, -234.986, 16.848, 36.877
-163.298, -235.475, 16.904, 36.910
-163.017, -235.965, 16.961, 36.943
-162.735, -236.456, 17.017, 36.976
-162.451, -236.949, 17.074, 37.009
-162.166, -237.443, 17.130, 37.042
-161.879, -237.939, 17.187, 37.075
-161.590, -238.435, 17.245, 37.108
-161.301, -238.934, 17.302, 37.141
-161.009, -239.433, 17.360, 37.174
-160.717, -239.934, 17.417, 37.207
-160.423, -240.437, 17.475, 37.240
-160.128, -240.941, 17.534, 37.273
-159.832, -241.446, 17.592, 37.306
-159.535, -241.953, 17.650, 37.339
-159.236, -242.462, 17.709, 37.372
-158.937, -242.973, 17.768, 37.405
-158.637, -243.485, 17.827, 37.438
-158.335, -243.999, 17.887, 37.471
-158.033, -244.515, 17.946, 37.504
-157.730, -245.032, 18.006, 37.537
-157.427, -245.552, 18.065, 37.570
-157.123, -246.074, 18.125, 37.603
-156.820, -246.598, 18.185, 37.636
-156.516, -247.124, 18.245, 37.669
-156.212, -247.653, 18.305, 37.702
-155.909, -248.184, 18.365, 37.735
-155.606, -248.718, 18.426, 37.768
-155.305, -249.255, 18.486, 37.801
-155.003, -249.794, 18.547, 37.834
-154.703, -250.336, 18.608, 37.867
-154.404, -250.882, 18.669, 37.900
-154.106, -251.430, 18.731, 37.933
-153.809, -251.981, 18.793, 37.966
-153.513, -252.535, 18.857, 37.999
-153.217, -253.091, 18.920, 38.032
-152.923, -253.651, 18.983, 38.065
-152.630, -254.213, 19.044, 38.098
-152.338, -254.778, 19.097, 38.131
-152.047, -255.346, 19.138, 38.164
-151.757, -255.915, 19.165, 38.197
-151.469, -256.485, 19.177, 38.230
-151.182, -257.055, 19.173, 38.263
-150.897, -257.626, 19.155, 38.296
-150.613, -258.197, 19.123, 38.329
-150.331, -258.766, 19.080, 38.362
-150.050, -259.335, 19.028, 38.395
-149.771, -259.902, 18.969, 38.428
-149.493, -260.467, 18.907, 38.461
-149.216, -261.031, 18.842, 38.494
-148.942, -261.593, 18.778, 38.527
-148.668, -262.154, 18.715, 38.560
-148.395, -262.713, 18.656, 38.593
-148.123, -263.270, 18.601, 38.626
-147.852, -263.826, 18.551, 38.659
-147.582, -264.381, 18.507, 38.692
-147.313, -264.935, 18.470, 38.725
-147.044, -265.488, 18.442, 38.758
-146.777, -266.041, 18.423, 38.791
-146.511, -266.594, 18.412, 38.824
-146.245, -267.148, 18.408, 38.857
-145.981, -267.702, 18.410, 38.890
-145.718, -268.256, 18.419, 38.923
-145.456, -268.813, 18.432, 38.956
-145.196, -269.370, 18.451, 38.989
-144.937, -269.929, 18.474, 39.022
-144.681, -270.490, 18.501, 39.055
-144.427, -271.053, 18.531, 39.088
-144.175, -271.619, 18.565, 39.121
-143.926, -272.186, 18.602, 39.154
-143.679, -272.757, 18.641, 39.187
-143.436, -273.330, 18.682, 39.220
-143.195, -273.906, 18.726, 39.253
-142.958, -274.485, 18.771, 39.286
-142.725, -275.066, 18.818, 39.319
-142.495, -275.652, 18.868, 39.352
-142.268, -276.240, 18.918, 39.385
-142.045, -276.831, 18.968, 39.418
-141.827, -277.426, 19.014, 39.451
-141.612, -278.023, 19.053, 39.484
-141.402, -278.623, 19.084, 39.517
-141.196, -279.226, 19.105, 39.550
-140.996, -279.830, 19.114, 39.583
-140.799, -280.436, 19.112, 39.616
-140.608, -281.043, 19.098, 39.649
-140.422, -281.650, 19.073, 39.682
-140.241, -282.258, 19.037, 39.715
-140.065, -282.866, 18.993, 39.748
-139.894, -283.473, 18.942, 39.781
-139.727, -284.080, 18.886, 39.814
-139.566, -284.687, 18.827, 39.847
-139.410, -285.292, 18.766, 39.880
-139.259, -285.897, 18.705, 39.913
-139.112, -286.501, 18.644, 39.946
-138.970, -287.104, 18.586, 39.979
-138.832, -287.706, 18.532, 40.012
-138.698, -288.307, 18.481, 40.045
-138.568, -288.908, 18.435, 40.078
-138.442, -289.508, 18.393, 40.111
-138.320, -290.108, 18.357, 40.144
-138.202, -290.707, 18.324, 40.177
-138.087, -291.306, 18.296, 40.210
-137.975, -291.905, 18.272, 40.243
-137.866, -292.504, 18.250, 40.276
-137.761, -293.102, 18.231, 40.309
-137.658, -293.701, 18.213, 40.342
-137.559, -294.299, 18.197, 40.375
-137.462, -294.898, 18.180, 40.408
-137.369, -295.496, 18.163, 40.441
-137.278, -296.094, 18.145, 40.474
-137.190, -296.692, 18.125, 40.507
-137.105, -297.290, 18.104, 40.540
-137.023, -297.887, 18.082, 40.573
-136.944, -298.484, 18.057, 40.606
-136.867, -299.080, 18.030, 40.639
-136.794, -299.676, 18.002, 40.672
-136.723, -300.271, 17.973, 40.705
-136.656, -300.865, 17.942, 40.738
-136.591, -301.459, 17.910, 40.771
-136.529, -302.052, 17.878, 40.804
-136.471, -302.644, 17.845, 40.837
-136.415, -303.235, 17.812, 40.870
-136.363, -303.825, 17.779, 40.903
-136.313, -304.415, 17.746, 40.936
-136.267, -305.004, 17.714, 40.969
-136.224, -305.592, 17.682, 41.002
-136.183, -306.179, 17.651, 41.035
-136.146, -306.765, 17.621, 41.068
-136.113, -307.351, 17.591, 41.101
-136.082, -307.935, 17.563, 41.134
-136.054, -308.519, 17.534, 41.167
-136.030, -309.103, 17.507, 41.200
-136.008, -309.685, 17.480, 41.233
-135.991, -310.267, 17.453, 41.266
-135.976, -310.848, 17.427, 41.299
-135.965, -311.427, 17.400, 41.332
-135.956, -312.007, 17.374, 41.365
-135.951, -312.585, 17.348, 41.398
-135.949, -313.163, 17.323, 41.431
-135.950, -313.739, 17.296, 41.464
-135.955, -314.315, 17.270, 41.497
-135.962, -314.890, 17.244, 41.530
-135.973, -315.464, 17.217, 41.563
-135.987, -316.037, 17.190, 41.596
-136.005, -316.609, 17.163, 41.629
-136.025, -317.180, 17.136, 41.662
-136.048, -317.750, 17.108, 41.695
-136.076, -318.318, 17.080, 41.728
-136.106, -318.886, 17.052, 41.761
-136.140, -319.453, 17.024, 41.794
-136.176, -320.018, 16.996, 41.827
-136.216, -320.582, 16.968, 41.860
-136.259, -321.145, 16.941, 41.893
-136.306, -321.707, 16.913, 41.926
-136.356, -322.268, 16.885, 41.959
-136.410, -322.827, 16.858, 41.992
-136.467, -323.386, 16.830, 42.025
-136.527, -323.943, 16.803, 42.058
-136.591, -324.498, 16.776, 42.091
-136.658, -325.053, 16.749, 42.124
-136.728, -325.606, 16.722, 42.157
-136.802, -326.157, 16.696, 42.190
-136.879, -326.708, 16.669, 42.223
-136.960, -327.256, 16.642, 42.256
-137.045, -327.804, 16.616, 42.289
-137.134, -328.350, 16.589, 42.322
-137.225, -328.894, 16.563, 42.355
-137.321, -329.437, 16.536, 42.388
-137.420, -329.978, 16.510, 42.421
-137.523, -330.518, 16.483, 42.454
-137.629, -331.056, 16.457, 42.487
-137.739, -331.593, 16.431, 42.520
-137.854, -332.128, 16.404, 42.553
-137.972, -332.661, 16.377, 42.586
-138.094, -333.192, 16.350, 42.619
-138.220, -333.721, 16.325, 42.652
-138.349, -334.249, 16.299, 42.685
-138.481, -334.775, 16.274, 42.718
-138.616, -335.300, 16.249, 42.751
-138.753, -335.823, 16.224, 42.784
-138.891, -336.345, 16.200, 42.817
-139.032, -336.866, 16.175, 42.850
-139.173, -337.385, 16.150, 42.883
-139.316, -337.904, 16.124, 42.916
-139.459, -338.421, 16.098, 42.949
-139.603, -338.938, 16.072, 42.982
-139.747, -339.453, 16.045, 43.015
-139.891, -339.967, 16.019, 43.048
-140.035, -340.481, 15.992, 43.081
-140.179, -340.993, 15.965, 43.114
-140.324, -341.505, 15.938, 43.147
-140.468, -342.015, 15.911, 43.180
-140.612, -342.525, 15.885, 43.213
-140.757, -343.033, 15.858, 43.246
-140.902, -343.541, 15.832, 43.279
-141.048, -344.047, 15.806, 43.312
-141.195, -344.553, 15.780, 43.345
-141.342, -345.057, 15.754, 43.378
-141.491, -345.560, 15.728, 43.411
-141.641, -346.061, 15.702, 43.444
-141.793, -346.562, 15.677, 43.477
-141.947, -347.060, 15.651, 43.510
-142.103, -347.557, 15.626, 43.543
-142.262, -348.053, 15.600, 43.576
-142.423, -348.547, 15.575, 43.609
-142.586, -349.039, 15.549, 43.642
-142.753, -349.529, 15.524, 43.675
-142.923, -350.017, 15.498, 43.708
-143.096, -350.502, 15.473, 43.741
-143.273, -350.986, 15.449, 43.774
-143.454, -351.468, 15.432, 43.807
-143.639, -351.948, 15.425, 43.840
-143.828, -352.426, 15.426, 43.873
-144.021, -352.902, 15.433, 43.906
-144.219, -353.377, 15.448, 43.939
-144.422, -353.851, 15.468, 43.972
-144.630, -354.324, 15.494, 44.005
-144.843, -354.795, 15.525, 44.038
-145.061, -355.266, 15.561, 44.071
-145.283, -355.736, 15.602, 44.104
-145.511, -356.205, 15.646, 44.137
-145.743, -356.673, 15.695, 44.170
-145.980, -357.141, 15.748, 44.203
-146.221, -357.609, 15.804, 44.236
-146.467, -358.077, 15.863, 44.269
-146.717, -358.545, 15.925, 44.302
-146.972, -359.013, 15.990, 44.335
-147.230, -359.481, 16.058, 44.368
-147.492, -359.950, 16.128, 44.401
-147.757, -360.420, 16.201, 44.434
-148.025, -360.891, 16.275, 44.467
-148.297, -361.363, 16.351, 44.500
-148.571, -361.837, 16.429, 44.533
-148.848, -362.312, 16.508, 44.566
-149.128, -362.788, 16.588, 44.599
-149.409, -363.267, 16.669, 44.632
-149.692, -363.747, 16.751, 44.665
-149.978, -364.230, 16.833, 44.698
-150.265, -364.715, 16.916, 44.731
-150.553, -365.202, 17.000, 44.764
-150.843, -365.692, 17.083, 44.797
-151.133, -366.184, 17.165, 44.830
-151.425, -366.678, 17.244, 44.863
-151.718, -367.175, 17.321, 44.896
-152.011, -367.675, 17.394, 44.929
-152.306, -368.177, 17.464, 44.962
-152.600, -368.681, 17.530, 44.995
-152.895, -369.187, 17.592, 45.028
-153.190, -369.695, 17.652, 45.061
-153.486, -370.205, 17.708, 45.094
-153.782, -370.717, 17.761, 45.127
-154.078, -371.232, 17.813, 45.160
-154.374, -371.748, 17.863, 45.193
-154.670, -372.265, 17.912, 45.226
-154.966, -372.785, 17.961, 45.259
-155.262, -373.307, 18.010, 45.292
-155.559, -373.830, 18.059, 45.325
-155.856, -374.355, 18.110, 45.358
-156.153, -374.882, 18.161, 45.391
-156.451, -375.410, 18.215, 45.424
-156.749, -375.941, 18.270, 45.457
-157.047, -376.473, 18.326, 45.490
-157.346, -377.008, 18.385, 45.523
-157.645, -377.544, 18.445, 45.556
-157.945, -378.083, 18.506, 45.589
-158.245, -378.624, 18.569, 45.622
-158.546, -379.166, 18.633, 45.655
-158.848, -379.711, 18.698, 45.688
-159.151, -380.258, 18.763, 45.721
-159.454, -380.807, 18.830, 45.754
-159.758, -381.358, 18.896, 45.787
-160.062, -381.912, 18.963, 45.820
-160.367, -382.467, 19.030, 45.853
-160.673, -383.025, 19.096, 45.886
-160.979, -383.585, 19.163, 45.919
-161.286, -384.147, 19.229, 45.952
-161.594, -384.711, 19.295, 45.985
-161.902, -385.278, 19.360, 46.018
-162.211, -385.846, 19.425, 46.051
-162.521, -386.417, 19.490, 46.084
-162.830, -386.990, 19.555, 46.117
